8.000000000000000000e+05,5.000000000000000000e+00,3.000000000000000000e+02,3.000000000000000000e+00,5.000000000000000000e+00
7.900000000000000000e+05,4.000000000000000000e+00,1.510000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00
1.690000000000000000e+05,2.000000000000000000e+00,3.700000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.700000000000000000e+05,2.000000000000000000e+00,7.400000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+00
3.600000000000000000e+05,5.000000000000000000e+00,1.400000000000000000e+02,3.000000000000000000e+00,5.000000000000000000e+00
2.650000000000000000e+05,3.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,6.000000000000000000e+00
3.890000000000000000e+05,3.000000000000000000e+00,8.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00
2.350000000000000000e+05,4.000000000000000000e+00,8.500000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00
4.450000000000000000e+05,3.000000000000000000e+00,1.350000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
5.590000000000000000e+05,4.000000000000000000e+00,1.300000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
2.850000000000000000e+05,2.000000000000000000e+00,6.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
3.250000000000000000e+05,3.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00
2.150000000000000000e+05,3.000000000000000000e+00,1.150000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
5.500000000000000000e+05,5.000000000000000000e+00,1.590000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
8.500000000000000000e+05,3.000000000000000000e+00,1.200000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00
2.300000000000000000e+06,5.000000000000000000e+00,2.300000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
7.900000000000000000e+05,5.000000000000000000e+00,2.000000000000000000e+02,3.000000000000000000e+00,4.000000000000000000e+00
7.300000000000000000e+05,4.000000000000000000e+00,1.630000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
3.850000000000000000e+05,3.000000000000000000e+00,1.350000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
1.100000000000000000e+06,4.000000000000000000e+00,1.510000000000000000e+02,3.000000000000000000e+00,4.000000000000000000e+00
2.650000000000000000e+05,2.000000000000000000e+00,7.400000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00
2.600000000000000000e+05,3.000000000000000000e+00,1.450000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
5.900000000000000000e+05,5.000000000000000000e+00,1.400000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00
4.000000000000000000e+06,5.000000000000000000e+00,4.250000000000000000e+02,3.000000000000000000e+00,8.000000000000000000e+00
2.890000000000000000e+05,3.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00
2.990000000000000000e+05,3.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00
6.900000000000000000e+05,5.000000000000000000e+00,1.850000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00
9.300000000000000000e+05,5.000000000000000000e+00,2.200000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
2.900000000000000000e+05,4.000000000000000000e+00,8.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
3.350000000000000000e+05,3.000000000000000000e+00,8.000000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00
4.850000000000000000e+05,3.000000000000000000e+00,9.300000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
1.490000000000000000e+05,2.000000000000000000e+00,6.000000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00
3.800000000000000000e+05,4.000000000000000000e+00,1.200000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
5.950000000000000000e+05,4.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
3.260000000000000000e+05,3.000000000000000000e+00,1.020000000000000000e+02,2.000000000000000000e+00,6.000000000000000000e+00
4.300000000000000000e+05,5.000000000000000000e+00,1.550000000000000000e+02,2.000000000000000000e+00,6.000000000000000000e+00
1.990000000000000000e+05,2.000000000000000000e+00,6.000000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00
1.850000000000000000e+06,5.000000000000000000e+00,3.750000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
1.900000000000000000e+05,3.000000000000000000e+00,9.100000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
7.990000000000000000e+05,5.000000000000000000e+00,2.600000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00
5.390000000000000000e+05,3.000000000000000000e+00,1.250000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00
1.690000000000000000e+05,3.000000000000000000e+00,9.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.490000000000000000e+05,3.000000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
6.350000000000000000e+05,5.000000000000000000e+00,2.170000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
5.200000000000000000e+05,4.000000000000000000e+00,1.400000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+00
5.300000000000000000e+05,3.000000000000000000e+00,1.130000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00
1.730000000000000000e+05,2.000000000000000000e+00,6.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
4.450000000000000000e+05,3.000000000000000000e+00,9.400000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
1.790000000000000000e+05,4.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00
4.500000000000000000e+05,3.000000000000000000e+00,1.490000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00
6.500000000000000000e+05,5.000000000000000000e+00,2.050000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.990000000000000000e+05,3.000000000000000000e+00,1.100000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
4.450000000000000000e+05,4.000000000000000000e+00,1.160000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00
9.200000000000000000e+05,4.000000000000000000e+00,2.110000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00
6.900000000000000000e+05,5.000000000000000000e+00,1.800000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
2.790000000000000000e+05,2.000000000000000000e+00,6.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.300000000000000000e+05,5.000000000000000000e+00,8.000000000000000000e+01,1.000000000000000000e+00,7.000000000000000000e+00
7.200000000000000000e+05,5.000000000000000000e+00,1.960000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
1.260000000000000000e+05,2.000000000000000000e+00,6.900000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
3.880000000000000000e+05,3.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00
2.000000000000000000e+05,3.000000000000000000e+00,6.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00
2.950000000000000000e+05,3.000000000000000000e+00,9.300000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.950000000000000000e+05,2.000000000000000000e+00,5.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00
4.650000000000000000e+05,5.000000000000000000e+00,1.040000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00
5.500000000000000000e+05,5.000000000000000000e+00,1.400000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.780000000000000000e+05,2.000000000000000000e+00,6.100000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00
4.990000000000000000e+05,5.000000000000000000e+00,1.700000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
2.950000000000000000e+05,3.000000000000000000e+00,1.330000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00
1.450000000000000000e+05,2.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
1.149000000000000000e+06,5.000000000000000000e+00,2.500000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
1.590000000000000000e+05,2.000000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.450000000000000000e+05,4.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00
7.100000000000000000e+05,4.000000000000000000e+00,1.500000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
2.990000000000000000e+05,4.000000000000000000e+00,1.200000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
3.350000000000000000e+05,3.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.770000000000000000e+05,4.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
2.580000000000000000e+05,2.000000000000000000e+00,5.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00
1.990000000000000000e+05,4.000000000000000000e+00,9.500000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
5.300000000000000000e+05,5.000000000000000000e+00,1.580000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
2.590000000000000000e+05,4.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
3.890000000000000000e+05,3.000000000000000000e+00,1.020000000000000000e+02,2.000000000000000000e+00,9.000000000000000000e+00
1.290000000000000000e+05,2.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00
5.400000000000000000e+05,4.000000000000000000e+00,1.450000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
5.550000000000000000e+05,5.000000000000000000e+00,2.050000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
5.900000000000000000e+05,5.000000000000000000e+00,1.500000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
2.050000000000000000e+05,4.000000000000000000e+00,1.410000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
3.900000000000000000e+05,3.000000000000000000e+00,1.200000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
7.400000000000000000e+05,5.000000000000000000e+00,2.340000000000000000e+02,3.000000000000000000e+00,4.000000000000000000e+00
2.050000000000000000e+05,4.000000000000000000e+00,1.250000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
3.150000000000000000e+05,3.000000000000000000e+00,8.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
4.990000000000000000e+05,3.000000000000000000e+00,1.300000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.380000000000000000e+06,5.000000000000000000e+00,3.700000000000000000e+02,3.000000000000000000e+00,4.000000000000000000e+00
2.890000000000000000e+05,3.000000000000000000e+00,8.900000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.490000000000000000e+05,3.000000000000000000e+00,7.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.590000000000000000e+05,3.000000000000000000e+00,7.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00
2.790000000000000000e+05,4.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.790000000000000000e+05,2.000000000000000000e+00,6.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00
6.090000000000000000e+05,4.000000000000000000e+00,1.350000000000000000e+02,2.000000000000000000e+00,6.000000000000000000e+00
1.890000000000000000e+05,3.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
1.120000000000000000e+05,2.000000000000000000e+00,5.900000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00
9.490000000000000000e+05,5.000000000000000000e+00,2.500000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
2.590000000000000000e+05,3.000000000000000000e+00,8.200000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00
4.590000000000000000e+05,5.000000000000000000e+00,1.600000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
3.400000000000000000e+05,3.000000000000000000e+00,8.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00
2.690000000000000000e+05,3.000000000000000000e+00,1.100000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
1.690000000000000000e+05,4.000000000000000000e+00,1.080000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
2.950000000000000000e+05,2.000000000000000000e+00,6.100000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
1.050000000000000000e+06,5.000000000000000000e+00,1.830000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
5.850000000000000000e+05,5.000000000000000000e+00,1.330000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00
5.500000000000000000e+05,3.000000000000000000e+00,1.170000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00
3.890000000000000000e+05,5.000000000000000000e+00,2.360000000000000000e+02,3.000000000000000000e+00,5.000000000000000000e+00
2.300000000000000000e+05,4.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
2.100000000000000000e+05,2.000000000000000000e+00,6.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
4.250000000000000000e+05,5.000000000000000000e+00,1.370000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.299000000000000000e+06,5.000000000000000000e+00,2.500000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
1.650000000000000000e+05,4.000000000000000000e+00,8.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00
8.800000000000000000e+05,3.000000000000000000e+00,1.590000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
4.490000000000000000e+05,4.000000000000000000e+00,1.500000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
4.700000000000000000e+05,4.000000000000000000e+00,1.280000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
3.800000000000000000e+05,4.000000000000000000e+00,1.200000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
3.870000000000000000e+05,4.000000000000000000e+00,1.110000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00
4.000000000000000000e+05,2.000000000000000000e+00,6.500000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
2.990000000000000000e+05,3.000000000000000000e+00,8.500000000000000000e+01,2.000000000000000000e+00,7.000000000000000000e+00
1.590000000000000000e+05,2.000000000000000000e+00,5.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00
5.200000000000000000e+05,5.000000000000000000e+00,1.730000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
1.490000000000000000e+05,4.000000000000000000e+00,1.200000000000000000e+02,1.000000000000000000e+00,6.000000000000000000e+00
3.120000000000000000e+05,3.000000000000000000e+00,9.500000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00
5.890000000000000000e+05,5.000000000000000000e+00,1.600000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
6.950000000000000000e+05,5.000000000000000000e+00,1.600000000000000000e+02,3.000000000000000000e+00,4.000000000000000000e+00
1.690000000000000000e+05,2.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
2.200000000000000000e+05,3.000000000000000000e+00,1.060000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
2.850000000000000000e+05,3.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00
2.740000000000000000e+05,4.000000000000000000e+00,1.740000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
3.150000000000000000e+05,3.000000000000000000e+00,1.070000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.950000000000000000e+05,2.000000000000000000e+00,6.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
1.190000000000000000e+05,2.000000000000000000e+00,4.500000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
4.280000000000000000e+05,4.000000000000000000e+00,1.450000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
2.690000000000000000e+05,4.000000000000000000e+00,9.500000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00
1.480000000000000000e+05,3.000000000000000000e+00,7.300000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00
3.690000000000000000e+05,4.000000000000000000e+00,1.270000000000000000e+02,2.000000000000000000e+00,6.000000000000000000e+00
2.980000000000000000e+05,2.000000000000000000e+00,8.700000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.050000000000000000e+05,1.000000000000000000e+00,4.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
4.390000000000000000e+05,4.000000000000000000e+00,1.390000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00
2.150000000000000000e+05,3.000000000000000000e+00,9.500000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00
5.900000000000000000e+04,1.000000000000000000e+00,3.800000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
6.990000000000000000e+05,5.000000000000000000e+00,1.700000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00
2.190000000000000000e+05,3.000000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+00,7.000000000000000000e+00
2.800000000000000000e+05,2.000000000000000000e+00,5.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00
6.500000000000000000e+05,2.000000000000000000e+00,6.400000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00
7.300000000000000000e+05,5.000000000000000000e+00,2.280000000000000000e+02,3.000000000000000000e+00,6.000000000000000000e+00
6.400000000000000000e+06,5.000000000000000000e+00,7.500000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00
5.200000000000000000e+05,5.000000000000000000e+00,1.800000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
6.150000000000000000e+05,4.000000000000000000e+00,1.400000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
2.250000000000000000e+05,3.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
3.490000000000000000e+05,3.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
2.490000000000000000e+05,2.000000000000000000e+00,7.400000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00
4.000000000000000000e+05,2.000000000000000000e+00,7.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
3.800000000000000000e+05,5.000000000000000000e+00,1.200000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
2.500000000000000000e+05,2.000000000000000000e+00,6.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
1.590000000000000000e+05,5.000000000000000000e+00,1.350000000000000000e+02,2.000000000000000000e+00,7.000000000000000000e+00
2.850000000000000000e+05,4.000000000000000000e+00,1.200000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00
1.790000000000000000e+05,3.000000000000000000e+00,7.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.270000000000000000e+06,5.000000000000000000e+00,3.000000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
1.250000000000000000e+05,2.000000000000000000e+00,7.400000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
1.490000000000000000e+05,3.000000000000000000e+00,7.200000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+05,3.000000000000000000e+00,9.900000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
2.580000000000000000e+05,3.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00
2.500000000000000000e+05,2.000000000000000000e+00,6.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00
1.390000000000000000e+05,3.000000000000000000e+00,7.100000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00
2.090000000000000000e+05,2.000000000000000000e+00,9.900000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00
1.350000000000000000e+05,3.000000000000000000e+00,7.500000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
2.220000000000000000e+05,1.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.530000000000000000e+05,3.000000000000000000e+00,8.500000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00
5.690000000000000000e+05,2.000000000000000000e+00,6.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
5.290000000000000000e+05,5.000000000000000000e+00,2.000000000000000000e+02,3.000000000000000000e+00,4.000000000000000000e+00
2.790000000000000000e+05,3.000000000000000000e+00,9.500000000000000000e+01,2.000000000000000000e+00,7.000000000000000000e+00
3.990000000000000000e+05,4.000000000000000000e+00,1.200000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00
1.840000000000000000e+05,2.000000000000000000e+00,4.500000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00
7.490000000000000000e+05,4.000000000000000000e+00,1.300000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
1.490000000000000000e+05,2.000000000000000000e+00,4.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00
3.290000000000000000e+05,3.000000000000000000e+00,8.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00
7.950000000000000000e+05,4.000000000000000000e+00,1.430000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
3.250000000000000000e+05,3.000000000000000000e+00,1.200000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
1.200000000000000000e+06,5.000000000000000000e+00,1.200000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
3.300000000000000000e+05,4.000000000000000000e+00,1.050000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00
2.450000000000000000e+05,4.000000000000000000e+00,9.700000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
4.990000000000000000e+05,2.000000000000000000e+00,6.000000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00
1.090000000000000000e+06,5.000000000000000000e+00,1.800000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
6.490000000000000000e+05,5.000000000000000000e+00,1.700000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
4.490000000000000000e+05,5.000000000000000000e+00,1.500000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
5.490000000000000000e+05,5.000000000000000000e+00,1.800000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00
2.390000000000000000e+05,3.000000000000000000e+00,7.500000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00
4.990000000000000000e+05,4.000000000000000000e+00,1.300000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
7.500000000000000000e+05,5.000000000000000000e+00,3.100000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00
3.590000000000000000e+05,4.000000000000000000e+00,1.250000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
2.450000000000000000e+05,2.000000000000000000e+00,6.000000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00
1.990000000000000000e+05,2.000000000000000000e+00,4.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
3.190000000000000000e+05,3.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
2.990000000000000000e+05,3.000000000000000000e+00,8.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.900000000000000000e+05,3.000000000000000000e+00,8.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
2.450000000000000000e+05,3.000000000000000000e+00,9.500000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00
3.590000000000000000e+05,4.000000000000000000e+00,1.200000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
2.150000000000000000e+05,3.000000000000000000e+00,8.500000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00
4.350000000000000000e+05,4.000000000000000000e+00,1.200000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00
1.990000000000000000e+05,3.000000000000000000e+00,1.020000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
3.200000000000000000e+05,3.000000000000000000e+00,1.180000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
4.950000000000000000e+05,3.000000000000000000e+00,1.150000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
2.490000000000000000e+05,3.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
8.300000000000000000e+05,5.000000000000000000e+00,2.500000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
1.050000000000000000e+06,3.000000000000000000e+00,1.040000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00
3.280000000000000000e+05,4.000000000000000000e+00,1.300000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
3.300000000000000000e+05,3.000000000000000000e+00,7.800000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00
3.990000000000000000e+05,2.000000000000000000e+00,4.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.690000000000000000e+05,3.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
2.490000000000000000e+05,3.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,5.000000000000000000e+00
3.190000000000000000e+05,5.000000000000000000e+00,1.360000000000000000e+02,2.000000000000000000e+00,7.000000000000000000e+00
1.350000000000000000e+05,2.000000000000000000e+00,5.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00
3.800000000000000000e+05,4.000000000000000000e+00,1.270000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
6.500000000000000000e+05,5.000000000000000000e+00,1.820000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00
1.130000000000000000e+06,5.000000000000000000e+00,2.160000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00
1.545000000000000000e+06,3.000000000000000000e+00,1.300000000000000000e+02,3.000000000000000000e+00,6.000000000000000000e+00
1.750000000000000000e+05,2.000000000000000000e+00,6.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.890000000000000000e+05,3.000000000000000000e+00,8.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
5.950000000000000000e+05,5.000000000000000000e+00,1.490000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
1.750000000000000000e+05,3.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000000e+04,2.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00
2.200000000000000000e+05,2.000000000000000000e+00,6.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00
3.190000000000000000e+05,5.000000000000000000e+00,1.500000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
8.450000000000000000e+05,5.000000000000000000e+00,1.750000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00
4.700000000000000000e+05,5.000000000000000000e+00,1.570000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00
5.990000000000000000e+05,5.000000000000000000e+00,1.500000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00
2.390000000000000000e+05,4.000000000000000000e+00,7.700000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00
4.300000000000000000e+05,5.000000000000000000e+00,1.500000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00
